0.84038,-0.041663,5.1272
-0.88803,-0.61551,5.5777
0.10009,1.3142,14.601
-0.54453,-1.4551,12.051
0.30352,-1.7423,8.7736
-0.60033,0.2053,1.4273
0.48997,1.1929,17.199
0.73936,-0.80282,2.0486
1.7119,-1.2656,7.2856
-0.19412,-0.14933,0.51347
-2.1384,-1.6364,44.48
-0.83959,0.017344,2.2449
1.3546,0.82839,23.828
-1.0722,0.21774,2.9307
0.96095,-1.9092,8.0461
0.12405,-0.53682,0.58846
1.4367,-0.30203,9.1434
-1.9609,1.8136,13.01
-0.1977,0.91485,6.4873
-1.2078,-0.057081,4.6451
2.908,1.3094,75.805
0.82522,-1.0447,2.5677
1.379,-0.34827,8.0269
-1.0582,1.4126,8.7716
-0.46862,1.5024,12.374
-0.27247,0.73038,4.5134
1.0984,0.49075,13.948
-0.27787,-0.58613,1.6979
0.70154,0.7449,12.588
-2.0518,-0.82815,24.996
-0.35385,0.57452,2.8402
-0.82359,0.28184,2.0479
-1.5771,1.1393,6.8008
0.50797,-0.42587,1.2719
0.28198,0.63614,6.8228
0.03348,0.79318,6.8296
-1.3337,-0.89838,13.87
1.1275,0.15624,10.021
0.35018,1.5973,23.136
-0.29907,0.11244,0.97381
0.02289,-0.30862,0.61132
-0.262,0.45666,2.3281
-1.7502,-0.2751,12.295
-0.28565,0.44314,2.3182
-0.83137,-0.13477,2.5337
-0.97921,-0.018328,2.833
-1.1564,0.46079,3.2883
-0.53356,1.3623,10.165
-2.0026,0.45187,10.085
0.96423,1.6484,34.706
0.52006,-2.0284,11.094
-0.020028,-0.44926,0.56724
-0.034771,0.23599,1.8944
-0.79816,-0.83517,7.013
1.0187,-1.276,3.7482
-0.13322,0.61704,4.0049
-0.71453,0.6127,2.926
1.3514,0.28938,14.648
-0.22477,0.39532,2.2733
-0.58903,-0.87056,5.4226
-0.29375,-0.49769,1.2688
-0.84793,-0.10667,2.5282
-1.1201,-0.68783,8.8071
2.526,0.33188,38.333
1.6555,2.3652,73.782
0.30754,-0.48223,0.65681
-1.2571,0.64745,4.1237
-0.86547,-1.0344,9.9101
-0.17653,1.3396,12.231
0.79142,-0.96914,2.2191
-1.332,0.20872,4.5279
-2.3299,-0.61859,26.874
-1.4491,0.51202,4.9556
0.33351,0.011354,2.1936
0.39135,-0.043989,2.1938
0.45168,2.9491,62.963
-0.13028,-0.63005,1.4938
0.18369,-0.046879,1.3557
-0.47615,2.683,37.305
0.86202,-1.1467,2.8815
-1.3617,0.553,4.3532
0.45503,-1.0765,2.2751
-0.84871,1.0306,5.4127
-0.33489,0.32753,1.7789
0.55278,0.65212,9.8208
1.0391,-0.27886,5.2611
-1.1176,0.24519,3.0709
1.2607,1.4725,36.295
0.66014,-2.2751,14.007
-0.067866,-1.6333,9.9248
-0.19522,0.41547,2.3189
-0.21761,-0.65477,1.7051
-0.30311,-0.29635,0.88812
0.023046,-1.4969,7.4428
0.05129,-0.90483,2.2805
0.82606,-0.40418,3.0622
1.527,-0.7258,7.2912
0.46691,-0.86649,1.5309
-0.20971,-0.42185,0.97342
0.62519,-0.94267,2.0732
0.18323,1.3419,16.01
-1.0298,-0.98843,11.191
0.94922,1.8179,39.012
0.30706,-0.37444,0.62824
0.13517,-1.4517,6.3029
0.51525,-0.61868,1.4806
0.26141,0.9345,10.385
-0.94149,1.0559,5.3844
-0.16234,0.16023,1.1111
-0.14605,0.2874,1.8959
-0.53201,0.63291,2.7384
1.6821,-1.459,7.1435
-0.87573,-0.58171,5.3762
-0.48382,-1.8301,17.538
-0.712,-0.4491,3.2459
-1.1742,0.94927,4.8449
-0.19224,0.71744,4.7298
-0.27407,2.2878,29.896
1.5301,0.16673,15.616
-0.24902,-2.1565,20.598
-1.0642,1.6894,12.031
1.6035,1.2823,38.865
1.2347,-0.58263,5.2658
-0.22963,0.22261,1.3068
-1.5062,0.77945,5.4268
-0.44463,0.38471,1.8747
-0.15594,0.69637,4.4496
0.27607,-0.11272,1.2089
-0.26116,-0.038824,0.51916
0.44342,0.088089,3.2956
0.39189,-0.78966,1.3307
-1.2507,1.423,8.4002
-0.94796,0.0063317,2.8317
-0.74111,0.68648,3.0917
-0.50782,-0.85493,4.5519
-0.32058,-1.0752,5.2911
0.012469,-0.090967,0.6487
-3.0292,-0.25277,35.896
-0.45701,1.1948,8.3075
1.2424,0.60606,17.715
-1.0667,0.54051,2.9832
0.93373,-1.4449,4.2806
0.35032,-0.96769,2.0219
-0.029006,0.20205,1.7682
0.18245,-0.34788,0.70893
-1.5651,1.2901,7.7866
-0.084539,1.3412,13.2
1.6039,-0.5808,8.7584
0.098348,0.87514,8.2607
0.041374,1.3954,15.277
-0.73417,0.32099,1.6447
-0.030814,1.6234,18.582
0.23235,1.0624,12.08
0.42639,0.21411,4.0974
-0.37281,0.8768,5.1475
-0.23645,0.19441,1.2323
2.0237,-0.41489,16.032
-2.2584,0.35846,13.684
2.2294,0.036223,26.016
0.33756,-0.36463,0.98874
1.0001,1.771,38.608
-1.6642,0.22127,7.3929
-0.59003,2.7304,37.08
-0.27806,-0.29617,0.88227
0.42272,0.5643,7.3234
-1.6702,1.5826,10.205
0.47163,2.7292,56.079
-1.2128,0.30356,3.53
0.06619,-0.79026,1.6023
0.65236,0.80338,12.928
0.32706,-1.3199,4.2239
1.0826,-0.27385,5.5438
1.0061,0.27187,10.082
-0.65091,1.4896,11.113
0.25706,1.4371,18.677
-0.94438,-0.027561,2.6756
-1.3218,0.92393,5.0863
0.92483,-0.32128,4.0871
4.9849e-05,0.66112,5.1696
-0.054919,1.9153,24.391
0.91113,0.15676,7.7134
0.59458,-0.30054,1.9407
0.3502,-0.50003,0.91092
1.2503,0.71647,19.645
0.92979,1.3373,26.734
0.23976,2.1257,33.93
-0.69036,0.054046,1.5727
-0.65155,0.16304,1.3789
1.1921,-0.63271,4.6128
-1.6118,1.612,10.46
-0.024462,-0.075449,0.87235
-1.9488,-0.47324,17.529
1.0205,2.1842,51.149
0.86172,0.80988,15.509
0.0011621,0.71634,5.5223
-0.070837,-1.0056,3.2701
-2.4863,0.43399,16.504
0.58117,0.52014,8.203
-2.1924,-1.0922,32.814
-2.3193,-0.22579,20.731
0.079934,-0.40492,0.43463
-0.94848,0.52786,2.6251
0.41149,-1.007,1.9662
0.67698,1.089,17.76
0.85773,1.7849,36.061
-0.69116,-0.30375,2.386
0.44938,-0.0086966,2.5533
0.10063,0.50664,4.2689
0.82607,1.2033,22.204
0.53616,0.52202,7.9384
0.89789,0.39705,9.9535
-0.13194,-0.48281,1.085
-0.1472,-0.2315,0.48236
1.0078,0.61339,14.573
-2.1237,1.6829,12.663
-0.50459,0.56839,2.7413
-1.2706,-1.206,17.713
-0.38258,0.43306,2.0655
0.64868,-0.092121,3.3718
0.82573,-0.24405,3.6747
-1.0149,-0.21919,4.0352
-0.47107,-0.87977,4.6986
0.13702,-0.3208,0.60234
-0.29186,-0.78442,2.8672
0.30182,-0.36496,1.1456
0.39993,0.11727,3.1409
-0.92996,0.17434,2.3726
-0.17683,-0.21566,0.53954
-2.1321,-0.15261,16.477
1.1454,0.033688,8.8418
-0.62909,0.45828,2.0764
-1.2038,1.2816,7.1096
-0.25394,0.62009,3.4028
-1.4286,-0.28667,8.3204
-0.020858,0.59802,4.4237
-0.56066,-0.24553,1.5549
2.1778,-1.7807,11.58
1.1385,-2.3472,13.007
-2.4969,-1.7136,56.247
0.44133,-0.23713,1.471
-1.3981,-0.61963,11.129
-0.25506,-0.72016,2.3351
0.1644,0.040657,1.6379
0.74773,-0.65898,1.8759
-0.27305,-0.63052,2.005
1.5763,0.60963,23.548
-0.48094,0.78233,4.1254
0.32751,2.4366,43.894
0.66473,0.30241,6.743
0.085189,0.05832,1.5736
0.88095,-0.57413,2.7311
0.32321,-0.19521,1.1176
-0.78415,-0.050531,2.0915
-1.8054,-1.7558,39.499
1.8586,-0.25736,15.348
-0.60453,0.74954,3.5328
0.10336,-0.57076,0.9612
0.56317,0.49423,7.6884
0.1136,0.99144,9.7324
-0.90473,1.0771,5.7458
-0.46771,0.77684,3.9712
-0.12489,-2.2598,21.329
1.479,-0.56438,7.6423
-0.86082,0.90149,4.3399
0.78467,0.39468,8.819
0.30862,0.0048544,2.2277
-0.23386,0.43692,2.3658
-1.057,1.1301,5.9446
-0.28414,0.15377,0.97817
-0.08669,-0.75863,1.7716
-1.4694,-0.18016,7.8495
0.19218,-0.20779,1.056
-0.82229,0.89675,4.3077
-0.094241,0.41231,2.6318
0.33621,0.54752,6.3257
-0.90465,0.14784,2.2861
-0.28826,-0.36227,0.82022
0.35006,0.061141,2.5835
-1.8359,0.21671,9.1745
1.036,-1.3981,4.2407
2.4245,0.17887,32.477
0.9594,0.92758,19.079
-0.31577,-0.11018,0.7755
0.42862,1.5724,23.647
-1.036,0.56049,3.0211
1.8779,-0.42034,13.764
0.9407,-0.15395,5.3248
0.78735,-0.2752,3.3202
-0.87587,0.24112,2.1677
0.31995,0.75469,8.5983
-0.55829,-0.29191,1.5935
-0.31143,0.45845,2.3309
-0.57001,1.7553,15.808
-1.0257,0.93149,4.6453
-0.90875,0.82526,3.8615
-0.2099,-0.81481,2.5736
-1.6989,-0.5342,14.401
0.6076,0.24255,5.7168
-0.1178,-0.10065,0.59826
0.69916,-1.625,5.7995
0.26965,-1.5144,6.4025
0.49429,1.0262,14.363
-1.4831,-0.75813,14.142
-1.0203,2.0783,18.159
-0.447,-2.222,24.737
0.10966,0.44876,3.9313
1.1287,0.00062612,8.3281
-0.28996,-0.75624,2.6947
1.2616,0.40432,14.834
0.47542,-0.79385,1.4921
1.1741,0.85978,21.244
0.12695,0.066869,1.4356
-0.65682,-1.6394,16.498
-1.4814,-2.4247,50.432
0.15549,-0.28383,0.72442
0.81855,1.1458,20.968
-0.29259,0.18117,1.059
-0.54079,0.05425,0.80353
-0.30864,0.68775,3.972
-1.0966,-1.3934,18.278
-0.49301,1.4254,11.145
-0.18074,-0.89385,3.0937
0.045841,0.037765,1.1619
-0.063783,-0.36357,0.66517
0.61134,0.14956,4.8418
0.10932,-1.9445,12.964
1.814,1.5239,50.643
0.31202,0.54581,6.2097
1.8045,2.0099,65.749
-0.72312,1.4167,9.6944
0.52655,0.011481,3.1439
-0.26025,-0.93905,3.84
0.60014,-1.7389,7.3484
0.59393,0.016971,3.7945
-2.186,0.21916,13.766
-1.327,1.0458,5.6456
-1.441,-0.95098,16.381
0.40184,0.7948,10.105
1.4702,0.07143,13.545
-0.32681,-0.77369,2.9711
0.81232,0.77416,14.299
0.54554,0.26565,5.3509
-1.0516,-0.23511,4.3266
0.39747,1.8773,30.181
-0.75189,0.60924,2.7705
1.5163,-0.11027,12.048
-0.032567,0.27746,2.161
1.636,0.087046,16.269
-0.42506,0.17359,1.2864
0.58943,0.45359,7.3725
-0.062791,-0.60352,0.95031
-2.022,-0.79702,23.672
-0.98213,0.36065,2.3013
0.61251,1.8851,34.041
-0.054886,-0.30682,0.51991
-1.1187,-1.0127,12.682
-0.62638,-0.23855,1.8107
0.24952,-0.48401,0.67414
-0.99302,-0.32734,4.3811
0.97495,0.47552,12.17
-0.64071,-0.13,1.5167
1.8089,-0.59435,11.101
-1.0799,-0.44377,6.0343
0.19919,-1.3225,4.7747
-1.521,-0.85952,16.13
-0.72363,-1.413,13.592
-0.59325,-0.51599,2.8638
0.40134,-1.0851,2.4446
0.94213,-0.70716,2.8118
0.30049,-0.30165,1.0141
-0.37307,-1.2004,7.0575
0.81549,-0.019362,5.0346
0.79889,0.34037,8.367
0.12021,-0.96323,2.3658
0.57125,1.1139,16.863
0.4128,-1.5861,6.3961
-0.98696,-0.39179,4.789
0.75957,-1.4847,4.6876
-0.6572,-0.34463,2.3208
-0.60392,-1.3239,10.921
0.17695,-0.57483,0.78753
-0.3075,-0.74071,2.6503
-0.13182,-1.185,5.2001
0.59536,-2.0649,11.264
1.0468,0.56506,14.225
-0.19796,2.0001,24.292
0.32768,2.2233,38.02
-0.2383,-0.49218,1.1689
0.2296,-0.046003,1.5733
0.44,-0.46575,1.1471
-0.61687,0.075947,1.4499
0.27484,-0.91877,1.8938
0.6011,-1.9195,9.2654
0.092308,-0.036443,1.0631
1.7298,-1.2251,7.6319
-0.60856,-1.9024,20.628
-0.73706,2.3742,26.734
-1.7499,-0.23335,11.766
0.91048,0.40388,10.215
0.86708,1.1925,22.677
-0.079893,-1.6848,10.72
0.89848,0.41315,10.351
0.1837,0.50175,4.9272
0.29079,0.083064,2.3793
0.11294,0.1578,2.0117
0.43995,-0.52794,1.0506
0.10166,0.72306,6.4543
2.7873,-0.84994,24.489
-1.1667,-0.79638,10.188
-1.8543,0.72534,7.8211
-1.1407,1.6865,11.761
-1.0933,-0.38639,5.5872
-0.43361,-0.50508,1.807
-0.16847,0.40807,2.483
-0.21853,1.0724,8.1639
0.54133,0.96798,13.82
0.38927,0.27015,4.2698
0.75123,-0.63441,1.944
1.7783,0.62976,27.921
1.2231,-0.079234,8.5127
-1.2833,1.3769,7.968
-2.329,-1.4082,43.431
0.90193,0.14123,7.4004
-1.8356,1.2897,8.835
0.066757,-0.49494,0.71224
0.035479,-0.62482,0.99756
2.2272,-0.93363,14.319
-0.069214,-0.27872,0.5968
-0.50732,-0.20052,1.186
0.23581,0.13674,2.4334
0.2458,-0.88335,1.7908
0.070045,0.082538,1.2511
-0.60858,-0.60387,3.6615
-1.2226,-0.36873,6.749
0.3165,-0.83817,1.5718
-1.3429,-0.28248,7.5101
-1.0322,3.5699,55.371
1.3312,3.4075,106.26
-0.4189,1.1469,8.3459
-0.14032,0.78726,5.5745
0.89982,-1.2781,3.5202
-0.30011,-0.58459,1.8008
1.0294,-0.61941,3.6584
-0.34507,0.5353,2.8256
1.0128,0.48299,12.584
0.62933,0.10848,4.5929
-0.21302,-0.34028,0.78282
-0.8657,-0.92585,8.578
-1.0431,0.0053217,3.5024
-0.27007,1.1391,8.8553
-0.43814,0.42736,2.0071
-0.40867,0.18103,1.03
0.98355,0.65748,14.72
-0.2977,0.58425,3.2544
1.1437,-1.6165,5.6226
-0.53162,0.018774,1.1304
0.97257,-0.42596,3.7892
-0.52225,-2.034,22.094
0.17658,-1.3286,4.7286
0.97074,-0.31989,4.5563
-0.41397,0.82543,4.7749
-0.43827,-0.22929,1.0807
2.0034,0.26225,25.228
0.95099,-0.89798,2.6938
-0.432,-2.1573,23.298
0.64894,0.093917,4.7947
-0.36008,-0.95118,4.4203
0.70589,1.1726,19.893
1.4158,1.7351,47.125
-1.6045,-0.3717,11.193
1.0289,1.1929,25.396
1.458,0.95365,28.103
0.047471,-1.415,6.2958
1.7463,-0.033356,16.393
0.15539,0.26112,2.8445
-1.2371,0.52299,3.6511
-2.1935,0.67679,11.283
-0.33341,0.6744,3.703
0.71354,0.6784,11.558
0.31741,-0.31258,0.70507
0.41361,0.37924,5.3048
-0.57709,-2.2529,27.551
0.144,-1.1684,3.624
-1.6387,1.202,7.3908
-0.76009,-0.66074,4.823
-0.81879,0.32756,1.9019
0.51973,1.5081,23.736
-0.01416,-0.88891,2.2259
-1.1555,-0.95928,12.449
-0.0095249,-0.49272,0.7179
-0.68981,0.44106,1.9839
-0.6667,-0.20476,1.7161
0.86415,-0.97781,2.4162
0.11342,-1.5729,7.9009
0.39836,-0.37026,1.0422
0.88397,-0.22115,4.3179
0.18026,-0.53521,0.93605
0.55085,-0.26197,2.0864
0.68296,-1.0954,2.5601
1.1706,0.54923,16.072
0.47586,-2.1746,13.887
1.4122,0.14461,13.606
0.022608,0.66903,5.5783
-0.047869,-0.84883,2.1228
1.7013,-0.05709,15.175
-0.50971,0.29179,1.6303
-0.002855,-0.61462,1.0952
0.91987,-0.013643,6.1048
0.14981,0.41211,3.8912
1.4049,-0.93715,5.3588
1.0341,0.83516,18.492
0.29157,1.0945,13.073
-0.7777,0.32118,1.7891
0.5667,0.015113,3.4215
-1.3826,-1.1645,18.822
0.24447,0.49484,5.1053
0.80844,-1.2158,3.2216
0.21304,1.5908,21.09
0.87968,0.52648,11.701
2.0389,0.26482,26.077
0.92393,-0.3936,3.6662
0.26692,-2.1763,15.612
0.64166,-1.1957,3.0348
0.42549,0.36533,5.2744
-1.3147,2.4124,22.76
-0.41641,0.74025,4.0194
1.2247,0.30975,13.171
-0.043584,-0.54199,1.1242
0.58242,0.12228,4.5442
-1.0065,0.96228,4.8354
0.064517,-0.25397,0.64819
0.60029,1.8918,33.971
-1.3615,-1.2203,19.433
0.34759,-0.37624,1.1551
-0.18184,0.052429,0.68026
-0.93953,-1.9539,26.83
-0.037533,0.56542,4.0791
-1.8963,0.077794,10.985
-2.128,0.080701,13.923
-1.1769,0.79471,4.1697
-0.99053,1.0437,5.3912
-1.173,0.80218,4.0421
-1.7254,-0.46882,13.978
0.28823,-0.046592,1.5779
-1.5942,0.35345,6.444
0.11022,-1.2568,4.6026
0.78707,-1.036,2.3931
-0.0022268,-0.42696,0.53932
0.093109,0.077669,1.5373
-0.37816,1.7909,18.331
-1.4827,0.79726,5.3329
-0.043819,-0.4425,0.72324
0.96083,-0.62909,2.9592
1.7382,1.5338,48.94
-0.43021,2.7335,39.463
-1.6273,0.16744,7.2076
0.16635,-0.47887,0.78822
0.37627,-1.4127,5.1162
-0.22695,0.97499,6.9467
-1.1489,0.28972,3.0672
2.0243,1.1654,45.875
-2.3595,-0.90871,32.894
-0.50997,0.24058,1.2872
-1.3216,-0.65405,10.691
-0.63613,1.275,8.4332
0.31785,-0.55119,0.74766
0.13805,-0.087409,0.89151
-0.71074,-0.34782,2.8019
0.777,0.99396,17.554
0.62239,0.42844,7.4786
0.64738,-1.0042,2.2076
-0.42563,-0.63269,2.4628
1.0486,-1.0457,3.2344
0.66071,0.50571,8.9422
2.5088,0.33195,37.653
1.0635,-1.6354,5.6472
1.1569,-1.9068,7.894
0.052979,-0.040399,1.1865
-1.2884,0.69719,4.2413
-0.37122,0.1688,1.0417
-0.75779,-1.5438,16.063
-0.56397,-1.5518,13.752
0.55514,0.86708,12.722
-0.55678,-0.14537,1.2532
-0.89511,-0.38624,3.9971
-0.40933,1.3162,10.254
-0.16089,-0.79646,2.3235
0.40933,0.13544,3.3989
-0.95264,0.41781,2.5589
0.31732,0.81988,9.5277
0.07802,-0.85435,1.9317
1.3244,0.35732,15.278
-0.21317,2.7485,43.446
-0.13448,-1.513,8.8147
-1.1714,0.43398,3.3044
-1.3853,-0.22977,7.2202
0.31051,-0.82709,1.4968
-0.24949,-0.83198,2.9626
0.50374,0.4979,7.2307
-0.89266,2.3156,23.585
1.9085,-0.79383,11.084
0.12223,0.54096,4.761
1.047,-0.55906,3.7171
-0.22692,1.9766,23.409
-0.1625,0.54466,3.2906
0.69005,-0.13791,3.3702
0.55576,0.61988,9.03
-1.1203,-0.0055828,3.7821
-1.5327,1.1072,6.6618
-1.0979,-0.18559,4.4258
-1.4158,-1.1214,18.566
0.059571,0.24645,2.2949
-0.41125,1.561,13.98
-0.36801,-1.1966,6.9729
-1.361,-0.24235,7.1858
0.77957,1.0048,17.609
0.43941,-1.9201,10.165
-0.089622,0.62545,4.4094
1.0212,0.75296,16.909
-0.87398,0.21348,2.1327
0.4147,-0.77023,1.3234
0.34844,-0.0071347,2.184
0.34925,0.093187,2.7813
-0.72925,0.93525,4.9081
0.32684,0.66352,7.6317
-0.51488,-0.35023,1.7178
-0.89645,1.6199,11.684
-1.2033,-0.050833,4.4881
1.0378,-0.8127,3.1371
-0.84594,-0.43842,4.0743
-0.17291,0.85861,6.0337
-1.2087,0.19522,3.8334
-0.29713,0.88886,5.8235
-3.232,0.069222,35.219
-1.087,2.4868,25.746
-1.4264,-1.6656,29.419
-1.0145,-0.41593,5.2342
-0.21327,-0.084225,0.64509
-0.32535,0.089252,0.99901
1.9444,1.4561,51.961
-0.57177,0.21945,1.0463
-0.25003,-0.11488,0.59508
-1.5693,0.068602,7.3154
-0.47738,0.75149,3.9785
-1.338,-0.68943,11.466
0.030299,0.45081,3.4207
0.85309,-1.565,5.2341
0.40425,-0.078796,2.0895
-0.70062,-0.94179,7.1099
-1.6305,-0.65286,14.936
1.46,0.28253,16.165
2.05,-1.1251,11.04
0.1205,-0.98897,2.5312
-0.9899,-1.5159,18.818
1.1978,-2.2285,11.16
-0.59266,-0.15152,1.5153
-0.46981,1.1627,7.8918
0.88638,-0.18194,4.709
-1.3852,-0.23395,7.3288
-1.9568,-1.0467,26.97
0.42068,1.5833,23.972
0.40074,-0.24941,1.5477
0.095142,1.294,14.117
0.49668,0.36198,5.8206
1.0822,-0.26305,5.8323
0.97045,1.0821,22.244
-0.56857,0.98243,5.4491
0.80997,-0.11144,4.5922
0.17325,1.296,15.165
-0.50554,1.7813,16.84
-1.1933,-0.065615,4.5812
0.64697,-0.25568,2.4389
-0.35362,0.40464,1.9765
0.046435,0.35176,2.8478
-0.79295,0.80751,4.0012
-1.5505,-0.25559,9.472
0.17159,0.71511,6.8821
-0.062139,1.0486,9.1424
1.199,0.17755,11.055
0.8017,0.1533,6.6963
1.0533,-1.2543,3.7847
-0.74888,-1.1728,10.382
-0.93633,-1.4614,17.252
-1.2691,-1.2443,18.384
0.49798,-0.1551,2.1697
2.7891,-1.6149,18.809
0.72757,2.2461,46.278
-0.77306,0.73928,3.5263
0.83663,-2.0676,10.344
-1.1283,-1.1546,14.862
-1.4245,-0.10719,7.09
0.71744,-1.7129,6.6539
-0.77791,-0.45989,3.7181
0.31599,1.091,13.182
1.4065,-0.16388,10.034
0.40112,-0.06724,1.9602
0.92966,-1.0016,2.6419
-1.6058,-0.55566,13.428
0.66154,-1.3516,3.8229
2.1385,0.36421,29.912
0.54114,-0.45221,1.4114
-1.5409,0.78337,5.6171
-0.20314,1.2372,10.638
-0.49997,1.0772,6.6308
0.38302,-0.034841,2.0538
0.41204,-0.50399,0.83796
0.40549,-1.224,3.3025
-0.36378,0.11851,0.79675
-0.59927,0.95947,5.3396
-0.58959,-0.34093,1.8752
0.85354,-0.17332,4.2532
-1.853,0.6163,8.1036
-0.2073,0.86392,6.2225
0.27038,-1.4169,5.2401
-0.65277,0.19995,1.4118
0.47723,0.19583,4.4017
-0.07132,-0.15113,0.54916
-0.9383,0.89278,4.4543
0.16136,-0.36419,0.72686
-0.26818,-0.82619,3.0207
-0.40987,0.27601,1.3471
-0.71132,0.4598,2.2447
0.061445,-0.21751,0.71294
-1.8461,0.79612,7.6162
-0.39833,-1.518,11.473
-0.54355,-1.0749,7.065
-0.9119,-3.0722,57.301
0.6527,0.52141,9.1281
-0.73427,-0.99102,8.0449
0.54063,-0.25313,1.9143
0.97584,1.0093,20.826
-0.15687,0.051012,0.83295
0.2778,-0.44043,0.98072
0.63952,-0.84847,1.534
-0.080978,-0.24037,0.48289
0.54087,0.60293,8.9121
-1.2626,-1.5163,23.202
1.1104,-0.068349,7.5177
-0.98956,0.78239,3.7658
-1.8288,-1.4207,32.266
1.3845,0.66937,21.152
-0.062727,0.68324,4.9999
0.44892,-0.88214,1.5252
-0.36326,-1.5045,10.873
-1.0206,0.43314,2.7473
-3.073,0.80826,23.354
0.62628,0.57894,9.4896
-0.28668,0.76285,4.6841
-0.19734,-1.1821,5.5543
0.40561,0.58385,7.3737
-1.4193,-0.58001,11.199
-0.72945,-0.56137,4.1173
1.1473,-1.5559,5.3526
0.59786,1.1002,16.919
-1.2813,0.17506,4.2748
-2.2033,1.0036,10.813
-0.57125,1.511,11.886
0.214,-1.1372,3.1726
0.94238,0.64302,14.162
0.093725,-0.01276,1.3226
-1.1223,0.91426,4.6189
0.30616,1.1077,13.685
-1.1723,0.82047,4.056
-0.96097,-0.81761,8.378
-0.65374,-0.12649,1.6082
-1.2294,0.26414,3.9412
-0.27097,3.1585,55.024
-0.89995,1.2266,6.9868
-0.28569,2.3206,30.721
-0.46242,0.4145,1.9472
-0.40979,0.21183,1.2094
-0.50354,0.61317,2.6712
1.2333,-0.52778,5.557
0.61031,1.2416,19.341
0.059072,-0.15763,0.73853
-1.4669,-1.3736,23.922
-1.6258,0.87084,6.1953
-1.9648,-1.5685,38.738
2.6052,-1.8443,15.953
0.97237,0.28841,9.8823
0.25698,-0.95091,2.0582
-0.97424,-0.91073,9.5621
-1.1464,-0.16195,4.6327
0.54764,-0.4889,1.3673
1.5651,-0.22278,11.453
-1.6933,0.27207,7.268
-0.4494,-1.1685,7.4431
-0.084292,-1.2242,5.328
-1.992,-2.0995,53.804
0.84125,-0.39024,3.339
-0.41466,0.66428,3.3726
1.9122,-0.70226,11.654
-0.3909,0.50133,2.5322
0.40918,0.54031,6.9847
-1.1424,0.99075,5.0104
-0.62486,0.98938,5.4059
-1.1687,-0.68884,9.2875
0.39258,-0.85684,1.3707
1.3018,0.04839,10.924
-0.59364,-0.66485,3.7423
